tags,context,found_helpful_data-review_yes_count,found_helpful_data-review_total_count,recommendation,review,reviewed_on,is_online_consult,recommends,patient_name,reply_text,replied_at,replier_name
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Tooth Filling,",0,0,YES,"Mayank and Divyangana are exceptional dentists who provide top-notch service with a warm and welcoming approach. Their expertise and attention to detail are evident in every aspect of their care, from routine cleanings to more complex procedures. Their professionalism and genuine concern for their patients is exceptional - highly recommend them.",2024-04-14 12:19:01,False,True,Ira Mahajan,,,
"Treatment satisfaction,","Teeth Whitening,Tooth Filling,",0,0,YES,"Very good Doctor.  Excellent in treatment, friendly, reasonable price.  Explanation about the issue is very clear. ",2024-04-09 14:28:23,False,True,user,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Aesthetic Dentistry,",0,0,YES,"\""Had a positive experience with my filling treatment. Dr. Mayank Ahuja's expertise and the clinic's friendly atmosphere are worth praising.\",2024-04-06 13:13:41,False,True,Sumesh Arora,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Artificial Teeth,Conservative Dentistry,",0,0,YES,"\""Exceptional RCT at this clinic. Dr. Mayank Ahuja's proficiency and patient-centric approach make a significant difference.\",2024-04-03 10:44:58,False,True,Abhishek ,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Conservative Dentistry,",0,0,YES,"\""Five-star experience with my filling procedure. Dr. Mayank Ahuja ensured a comfortable and efficient treatment.\",2024-04-03 10:39:40,False,True,Jitendra Kumar,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Surgery,",0,0,YES,"She is absolutely wonderful and welcoming. The experience was not at daunting, which is usually the case with dental surgeries.",2024-05-07 13:29:27,False,True,Verified Patient,,,
"Doctor friendliness,","Dental Fillings,",0,0,YES,"Dr. Ahuja's Tooth Care clinic in Safdarjung Enclave is a top choice for dental treatments. I've experienced excellent care for  root canal treatment , filling, scaling. Dr. Mayank Ahuja and Dr. Divyangana Ahuja are skilled professionals. Highly recommend this clinic based on my positive experiences!\",2023-11-26 09:12:43,False,True,Gautam,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Artificial Teeth,Cosmetic/ Aesthetic Dentistry,Dental Fillings,",0,0,YES,"I had been struggling to find a good dentist, came across Dr Ahuja as per my daughter's recommendation. She carefully examined me and gave me a detailed understanding of tooth implant. At the age of 65, I almost thought implant would leave me handicapped . But Dr Ahuja made sure nothing as such prevails.She personally followed up with me and helped me regained my confidence. I would highly recommend them to anyone who is seeking Dental Treatment. 
Thank You So Much Dr Ahuja. ",2023-10-08 15:59:36,False,True,Ashok Soni,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,"I visited Dr Divyanagana for my dental treatment and was very pleased with the treatment they provided. The Doctor was very friendly and also made sure that she explained the procedure with great professionalism. I would highly recommend them to someone seeking dental advice and care . 
Thank You ! ",2023-10-08 10:30:11,False,True,Isha Soni,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,"Highly skilled doctors of repute are managing the clinic, where not only one get hygienically treatment but also satisfaction of the work performed on you. Really most appreciable, trusted and repute clinic in the area.
I wish the Doctors best of luck and keep its standard to the satisfaction of patients. 👍👍👍👍👍",2023-10-07 16:40:56,False,True,Akul Jindal,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Tooth Filling,",0,0,YES,"Mayank and Divyangana are exceptional dentists who provide top-notch service with a warm and welcoming approach. Their expertise and attention to detail are evident in every aspect of their care, from routine cleanings to more complex procedures. Their professionalism and genuine concern for their patients is exceptional - highly recommend them.",2024-04-14 12:19:01,False,True,Ira Mahajan,,,
"Treatment satisfaction,","Teeth Whitening,Tooth Filling,",0,0,YES,"Very good Doctor.  Excellent in treatment, friendly, reasonable price.  Explanation about the issue is very clear. ",2024-04-09 14:28:23,False,True,user,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Aesthetic Dentistry,",0,0,YES,"\""Had a positive experience with my filling treatment. Dr. Mayank Ahuja's expertise and the clinic's friendly atmosphere are worth praising.\",2024-04-06 13:13:41,False,True,Sumesh Arora,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Artificial Teeth,Conservative Dentistry,",0,0,YES,"\""Exceptional RCT at this clinic. Dr. Mayank Ahuja's proficiency and patient-centric approach make a significant difference.\",2024-04-03 10:44:58,False,True,Abhishek ,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Conservative Dentistry,",0,0,YES,"\""Five-star experience with my filling procedure. Dr. Mayank Ahuja ensured a comfortable and efficient treatment.\",2024-04-03 10:39:40,False,True,Jitendra Kumar,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Surgery,",0,0,YES,"She is absolutely wonderful and welcoming. The experience was not at daunting, which is usually the case with dental surgeries.",2024-05-07 13:29:27,False,True,Verified Patient,,,
"Doctor friendliness,","Dental Fillings,",0,0,YES,"Dr. Ahuja's Tooth Care clinic in Safdarjung Enclave is a top choice for dental treatments. I've experienced excellent care for  root canal treatment , filling, scaling. Dr. Mayank Ahuja and Dr. Divyangana Ahuja are skilled professionals. Highly recommend this clinic based on my positive experiences!\",2023-11-26 09:12:43,False,True,Gautam,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Artificial Teeth,Cosmetic/ Aesthetic Dentistry,Dental Fillings,",0,0,YES,"I had been struggling to find a good dentist, came across Dr Ahuja as per my daughter's recommendation. She carefully examined me and gave me a detailed understanding of tooth implant. At the age of 65, I almost thought implant would leave me handicapped . But Dr Ahuja made sure nothing as such prevails.She personally followed up with me and helped me regained my confidence. I would highly recommend them to anyone who is seeking Dental Treatment. 
Thank You So Much Dr Ahuja. ",2023-10-08 15:59:36,False,True,Ashok Soni,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,"I visited Dr Divyanagana for my dental treatment and was very pleased with the treatment they provided. The Doctor was very friendly and also made sure that she explained the procedure with great professionalism. I would highly recommend them to someone seeking dental advice and care . 
Thank You ! ",2023-10-08 10:30:11,False,True,Isha Soni,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,",0,0,YES,"Highly skilled doctors of repute are managing the clinic, where not only one get hygienically treatment but also satisfaction of the work performed on you. Really most appreciable, trusted and repute clinic in the area.
I wish the Doctors best of luck and keep its standard to the satisfaction of patients. 👍👍👍👍👍",2023-10-07 16:40:56,False,True,Akul Jindal,,,
