tags,context,found_helpful_data-review_yes_count,found_helpful_data-review_total_count,recommendation,review,reviewed_on,is_online_consult,recommends,patient_name,reply_text,replied_at,replier_name
"Treatment satisfaction,","RCT - Root Canal Treatment,",0,0,YES,"I visited the clinic having pain in my lower teeth, dr shankadeep saha was such  a calm and friendly doctor who explained me the reason for pain and he gave the solution too, root canal was done on my teeth. 
It was a pleasant experience with less or no pain at all after the injection ; was done in a day too.. And no pain thereafter... Thanks dr... U have a good skill of managing patients and would surely recommend him for dental related problems to all my friends. Thank u doctor. ",2020-11-13 03:55:23,False,True,Doney joseph,Thank you for your valuable feedback.,2021-04-01T20:48:55+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Smile Design,",0,0,YES,Had come for teeth treatment. Had permanent stains due to fluorosis on my front tooth which I wanted to get removed . Doctor explained the option and we went ahead with veneers.  Appointments were scheduled as per convenience and visits went very well. Really happy with outcome of the treatment now that the stains are not visible at all. The color perfectly matches my liking.,2020-03-15 18:46:33,False,True,Rakshith,Thank you for your valuable feedback.,2020-05-13T18:16:53+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Impacted Tooth,",0,0,YES,Dr. Shankhadeep was very friendly and very patient in explaining the issue I had with my tooth and cleared all my doubts regarding the procedure. The procedure was painless and got over very soon. I would definitely recommend Dr.Shankhadeep to my friends and family.,2022-02-09 12:22:21,False,True,Shruthi,,,
"Doctor friendliness,","Dental Fillings,",0,0,YES,"****** ** **** ******** he did filling for me very nicely and painless.
Thanks for your good care and concern. You are truly a remarkable doctor and professional tahat I respect and trust. 
And I wish you always go above and beyond and work tirelessly towards healthy outcome. 
I feel so blessed to know you and have you as my doctor.
Thank you.",2021-04-14 11:31:57,False,True,puneeth,Thank you for your valuable feedback.,2021-04-22T19:13:49+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,Explanation of the health issue,","Artificial Teeth,Cosmetic/ Aesthetic Dentistry,",0,0,YES,"I got my dental makeover done by dr. Saha.
He is as friendly a doctor can be, all the appointments were time coordinated and scheduled by practo. To my satisfaction he did a round of cleaning, a couple of root canal treatments, followed by placement of a 3 artificial tooth which looks completely natural.
I would highly recommend the doctor for any and all kinds of tooth related issues.",2021-04-02 06:44:07,False,True,Sannidhi Shetty,Thank you for your valuable feedback.,2021-04-04T06:05:33+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Conservative Dentistry,",0,0,YES,"Doctor Shankhadeep Saha was really nice because of his professionalism,he explained everything about the  treatment before doing it.even he was very polite &friendly. The cost is also very less & it was affordable for me who went there from a  middle class family. The materials he used was from good brands & gave 10 years of warranty also warranty card.the treatment period was really comfortable .",2021-02-25 08:20:45,False,True,THASNEEM T.A,Thank you for your valuable feedback.,2021-04-01T20:50:12+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,","RCT - Root Canal Treatment,Crowns and Bridges Fixing,",0,0,YES,"Shankhadeep, such an amazing doctor I have ever seen.. he is very friendly and knowledgeable... I had lot of issues with teeth and made me understand all possible way of saving teeth and guided me... Explained each procedure amazingly and got done with my treatment with lot more satisfaction.... I would recommend Dr. Shankhadeep Saha...  Thanks team......",2020-05-18 14:42:10,False,True,Pavan,Thank you for your valuable feedback.,2020-05-20T20:57:35+0000,Dr. Shankhadeep Saha
"Value for money,Treatment satisfaction,Explanation of the health issue,Doctor friendliness,","Dental Fillings,Dental Crowns,",0,0,YES,"Hi, Dr. shankadeep sha am sathish here i came for smilecare to clear all off my dental issues like root canel treatment,fillings,crowns etc, you were explained me very well about all the treatments thankyou for your good cooperation and patiency with patient 😊 really am not feel that you are doctor .... You feel free as a friend wit patient..
Keep moving on bro the treatments was really good ...until an not getting any pains in teeth thank you once again for your cooperation . ",2020-05-11 00:37:01,False,True,satish t,Thank you for your valuable feedback Satish.,2020-05-13T18:15:43+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,","RCT - Root Canal Treatment,",0,0,YES,"I visited the clinic having pain in my lower teeth, dr shankadeep saha was such  a calm and friendly doctor who explained me the reason for pain and he gave the solution too, root canal was done on my teeth. 
It was a pleasant experience with less or no pain at all after the injection ; was done in a day too.. And no pain thereafter... Thanks dr... U have a good skill of managing patients and would surely recommend him for dental related problems to all my friends. Thank u doctor. ",2020-11-13 03:55:23,False,True,Doney joseph,Thank you for your valuable feedback.,2021-04-01T20:48:55+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Smile Design,",0,0,YES,Had come for teeth treatment. Had permanent stains due to fluorosis on my front tooth which I wanted to get removed . Doctor explained the option and we went ahead with veneers.  Appointments were scheduled as per convenience and visits went very well. Really happy with outcome of the treatment now that the stains are not visible at all. The color perfectly matches my liking.,2020-03-15 18:46:33,False,True,Rakshith,Thank you for your valuable feedback.,2020-05-13T18:16:53+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Impacted Tooth,",0,0,YES,Dr. Shankhadeep was very friendly and very patient in explaining the issue I had with my tooth and cleared all my doubts regarding the procedure. The procedure was painless and got over very soon. I would definitely recommend Dr.Shankhadeep to my friends and family.,2022-02-09 12:22:21,False,True,Shruthi,,,
"Doctor friendliness,","Dental Fillings,",0,0,YES,"****** ** **** ******** he did filling for me very nicely and painless.
Thanks for your good care and concern. You are truly a remarkable doctor and professional tahat I respect and trust. 
And I wish you always go above and beyond and work tirelessly towards healthy outcome. 
I feel so blessed to know you and have you as my doctor.
Thank you.",2021-04-14 11:31:57,False,True,puneeth,Thank you for your valuable feedback.,2021-04-22T19:13:49+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,Explanation of the health issue,","Artificial Teeth,Cosmetic/ Aesthetic Dentistry,",0,0,YES,"I got my dental makeover done by dr. Saha.
He is as friendly a doctor can be, all the appointments were time coordinated and scheduled by practo. To my satisfaction he did a round of cleaning, a couple of root canal treatments, followed by placement of a 3 artificial tooth which looks completely natural.
I would highly recommend the doctor for any and all kinds of tooth related issues.",2021-04-02 06:44:07,False,True,Sannidhi Shetty,Thank you for your valuable feedback.,2021-04-04T06:05:33+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Conservative Dentistry,",0,0,YES,"Doctor Shankhadeep Saha was really nice because of his professionalism,he explained everything about the  treatment before doing it.even he was very polite &friendly. The cost is also very less & it was affordable for me who went there from a  middle class family. The materials he used was from good brands & gave 10 years of warranty also warranty card.the treatment period was really comfortable .",2021-02-25 08:20:45,False,True,THASNEEM T.A,Thank you for your valuable feedback.,2021-04-01T20:50:12+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,","RCT - Root Canal Treatment,Crowns and Bridges Fixing,",0,0,YES,"Shankhadeep, such an amazing doctor I have ever seen.. he is very friendly and knowledgeable... I had lot of issues with teeth and made me understand all possible way of saving teeth and guided me... Explained each procedure amazingly and got done with my treatment with lot more satisfaction.... I would recommend Dr. Shankhadeep Saha...  Thanks team......",2020-05-18 14:42:10,False,True,Pavan,Thank you for your valuable feedback.,2020-05-20T20:57:35+0000,Dr. Shankhadeep Saha
"Value for money,Treatment satisfaction,Explanation of the health issue,Doctor friendliness,","Dental Fillings,Dental Crowns,",0,0,YES,"Hi, Dr. shankadeep sha am sathish here i came for smilecare to clear all off my dental issues like root canel treatment,fillings,crowns etc, you were explained me very well about all the treatments thankyou for your good cooperation and patiency with patient 😊 really am not feel that you are doctor .... You feel free as a friend wit patient..
Keep moving on bro the treatments was really good ...until an not getting any pains in teeth thank you once again for your cooperation . ",2020-05-11 00:37:01,False,True,satish t,Thank you for your valuable feedback Satish.,2020-05-13T18:15:43+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","RCT - Root Canal Treatment,Inlays and Onlays,",0,0,YES,"Had a great experience with the doctor as he did my root canal treatment and followed by an onlay ceramic filling. 
Doctor is very skillful and experience, exhibiting enormous amount of confidence throughout all the sittings. 
I would definitely recommend Dr Saha for all and any sort of dental treatment. ",2020-02-11 06:01:13,False,True,Jayanth Kumar,Thank you for your valuable feedback.,2020-02-11T11:20:36+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Treatment satisfaction,","Dental Cleaning,",0,0,YES,"I got my Dental cleaning done through Dr. Saha which was literally a cakewalk. My previous experiences at other places for dental cleaning have been pretty bad so was terrified for this one. Dr. Saha is calm, friendly and does the treatment with ease. Would highly recommend him for dental treatment! ",2020-02-06 14:59:11,False,True,Hezil Dsouza,Thank you for your valuable feedback.,2020-02-11T11:19:27+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Wisdom Tooth Extraction,Composite tooth filling,",0,0,YES,"I started seeing Dr. Saha the last 2 months of 2018 and on short notice he was able to be a MIRACLE WORKER! I haven't been to the dentist in YEARS and he was not only transparent discussing what needed to be done to my mouth, he also went ABOVE AND BEYOND for me! Removed a massive tooth growing in the wrong direction which could've been bad for me in the long run. He also did my fillings but went above and beyond ONCE AGAIN and hooked me up white fillings instead of all that silver ruining my mouth! WHAT A GUY!! Highly recommend him and his staff! Incredible energy and a great atmosphere!!",2020-03-16 15:51:09,False,True,Verified Patient,Thank you for your valuable feedback.,2020-05-13T18:17:10+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Gum Disease Treatment/ Surgery,",0,0,YES,doctors explained the problem in details and and proceed  with the treatment . transparency was maintained . I. happy with the treatment ,2024-02-26 10:00:48,False,True,Verified Patient,,,
"Treatment satisfaction,Doctor friendliness,Explanation of the health issue,","Dental Fillings,",0,0,YES,"Doctor is friendly. Before Start treatment, there is good instructions regarding treatment. I had a good treatment.",2022-03-11 01:34:02,False,True,Yashwanth H M,,,
"Treatment satisfaction,Value for money,","RCT - Root Canal Treatment,",0,0,YES,"Friendly doc , very Sophisticated with the patient . Totally a worth visit, would recommend to others to do the same, keep up the good job doc",2022-02-22 15:55:42,False,True,Nikhil,,,
"Treatment satisfaction,","Cosmetic/ Aesthetic Dentistry,",0,0,YES,"Satisfied with the treatment, Hospital Environment is good,Hospital is well sanitized and maintaining good relationship ship with patients.",2022-01-29 13:57:46,False,True,Kalyani,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Tooth Extraction,",0,0,YES,Dr. Shankhadeep is one of the most reliable doctor I have come across.    He always keeps in touch even after surgery. Very experienced and friendly.,2021-04-07 13:49:38,False,True,Shauvik Malakar,Thank you for your valuable feedback.,2021-04-22T19:13:37+0000,Dr. Shankhadeep Saha
"Wait time,","Dental Fillings,",0,0,YES,"Experience with doctor was ok, but waiting for doctor was too much.. Now a days every persons time is precious.",2021-04-02 14:25:21,False,True,SSP,"Thank you for your valuable feedback.
We will definitely try to make your experience better in the future appointments.",2021-04-04T06:08:59+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Treatment satisfaction,","Dental Fillings,",0,0,YES,"Dr Sankhadeep is nice and friendly he did the treatments.I recommend people to visit there for any issues related teeth’s.


Thank you ",2021-03-21 09:30:17,False,True,Shahnawaz Ansari,Thank you for your valuable feedback.,2021-04-01T20:51:00+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Teeth Whitening,",0,0,YES,Doctor was very friendly and explained the procedure well. The waiting period was less and clinic had modern equipments,2021-01-11 10:17:19,False,True,SUSHMA YADAV S,Thank you for your valuable feedback.,2021-04-01T20:49:57+0000,Dr. Shankhadeep Saha
"Value for money,","Aesthetic Dentistry,",0,0,YES,He is very dedicated with his work..satisfied with rct procedure which was painless .. he explained every details of tooth issues in a very friendly manner .had a great experience  ..I recommend  him for dental treatment ,2020-06-11 14:29:37,False,True,Puja,Thank you for your valuable feedback.,2021-04-01T20:47:52+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Teeth Whitening,Aesthetics Dentistry,",0,0,YES,Had a great experience with the doctor through out all the sittings. He is great at explaining the issues and delivering the  appropriate treatment. Will recommend him to anyone looking to get any sort  of  dental treatment.,2020-03-10 07:31:25,False,True,Sanjana,Thank you for your valuable feedback.,2020-03-15T21:48:30+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Braces Adjustment,",0,0,YES,*** ** *** **** *** ******* ****** **** **** ****** **** ******* He explains the procedures really well before performing.... He is very friendly and knows what he's doing... I would surely reccomend him to all my friends and family,2020-03-09 07:20:34,False,True,Subina suresh ,Thank you for your valuable feedback.,2020-03-15T21:48:48+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","RCT - Root Canal Treatment,",0,0,YES,came to the clinic for the root canal treatment.Doctor was really good in explaining the details as well as in the behaviour. very friendly doctor.,2020-02-28 12:22:51,False,True,Ashish,Thank you for your valuable feedback.,2020-03-15T21:49:18+0000,Dr. Shankhadeep Saha
"Doctor friendliness,","Bleeding Gums Treatment,",0,0,YES,"Appreciate Doctor patient and politeness to listen to my problem ,and happy with the undergoing treatment.
Thanks Sir! ",2020-02-07 13:56:53,False,True,Nikhil Agrawal,Thank you for your valuable feedback.,2020-02-11T11:20:06+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Teeth Whitening,Dental Examinations,Dental Cleaning,",0,0,YES,"He is having very nice explaination skills and patience, he explains the issue and give the fix satisfactorily!! I recommend him for dental issues.",2020-02-06 14:50:49,False,True,Venkatesh Babu,Thank you for your valuable feedback.,2020-02-11T11:19:45+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Conservative Dentistry,",0,0,YES,"Dr shankha is a very friendly doctor. He treats all his patients as freinds. I recently got an rct done, which was very painless. And I am really happy with it. All I wanna say is that my problem is solved. All thanks to Dr. Shankhadeep. ",2020-02-06 11:40:32,False,True,Siddharth Roy,Thank you for your valuable feedback.,2020-02-11T11:19:04+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Aesthetic Dentistry,",0,0,YES,Such a gentle and friendly doctor ever i experienced in mu life. Am very happy with the treatment too... Thanks a lot Dr Shankhaadeep saha. Sir had amazing treatment experienced with ua. Thank you sir. ,2020-02-06 09:11:34,False,True,Asaz,Thank you so much for your valuable feedback.,2020-02-11T11:17:47+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","Dental Surgery,",0,0,YES,"He is so friendly and suggested ****** medicines to my problem.Completely happy with his treatment.
",2020-01-29 09:23:56,False,True,Manasa,Thank you for your valuable feedback.,2020-01-29T19:08:05+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","RCT - Root Canal Treatment,Zirconia Crowns,",0,0,YES,"Dr Shankhadeep Saha ,did good treatment  to my wife ,on teeth now she is feeling good and I'm happy to recommended him.

Thanks ",2020-01-29 07:02:12,False,True,Giri Kumar,Thank you so much for your valuable feedback.,2020-01-29T19:05:41+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,",,0,0,YES,Simple and straight fwd treatment and got it fixed. Procces is smooth. Got appointment as per request and to my convenience.,2020-01-27 15:20:09,False,True,Naveen Kumar,Thank you for your valuable feedback.,2020-01-29T19:08:28+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Teeth Whitening,",0,0,YES,** ******* *** ******* ******* very patient and exceedingly polite. Had to wait for the minimal possible time for the consultation.,2020-01-26 15:49:13,False,True,Arijit Mukherjee,Thank you for your valuable feedback.,2020-01-29T19:07:48+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,","Dental Cavities,",0,0,YES,Liked his friendly approach and explaining of the issue. He treated with care and patience. Liked his way of dealing with patients,2020-01-07 08:23:24,False,True,Suchilagna Das,Thank you so much for your valuable feedback.,2020-01-29T19:04:47+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","RCT - Root Canal Treatment,",0,0,YES,"I got RCT threatment done from Dr.Shankadeep, and also had visted for gum infection related issues, threatment was good with very least pain, and normalized now. clinic atmosphere is good,
appointments were scheduled as per request to my convinience .Thanks and I would surely  recommend him to my family&friends  for dental problems.",2022-02-20 14:34:49,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,","RCT - Root Canal Treatment,Teeth Reshaping,Teeth Whitening,Veneers / Laminates,",0,0,YES,"I was having a bad tooth ache n I was having a sleepless nights I had tried taking pain killers but my pain was severe n constant,I met wd Dr shankadeep and he explained me about my tooth problems and he suggested me the treatment options n I finally decided to go for root canal treatment which was conducted so efficiently wdout any pain n after the treatment my pain has subsided and now I m free from pain..so I recommend Dr shankadeep Saha for all ua dental problems he is the best..thank u doc",2022-01-29 15:56:51,False,True,Verified Patient,,,
"Explanation of the health issue,Doctor friendliness,Treatment satisfaction,Value for money,Wait time,","Dental Surgery,Impacted Tooth Removal,",0,0,YES,"I am really  happy  with the  kind  of treatment and care delivered  by  doctor saha.He is kind and empathetic.
I had visited  him due to  pain on my lower  jaw. 
Doctor  suggested  me to get my wisdom  teeth  removed. So I had decided  to go ahead  which was done under anesthesia. The treatment  went  well and effortlessly. ",2021-03-29 08:26:12,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-01T20:51:18+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,Explanation of the health issue,Value for money,Doctor friendliness,","Aesthetic Dentistry,Fixed Partial Denture (FPD),",0,0,YES,"I had multiple cavities and wanted to get one tooth replaced , initially I was a bit afraid for the treatment but then the doctor explained me to everything and convinced for the treatment which was done very smoothly and painlessly . I was very much satisfied with the treatment and would like to surely visit the doctor regularly for my general checkups . ",2020-06-21 16:02:37,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-01T20:48:40+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,","Dental Fillings,",0,0,YES,"Very nice experience.  Clean clicnic.  Doctor was very helpful
Budget friendly. I would recommend other people also who have teeth issues to visit him.",2022-01-30 07:27:53,False,True,Verified Patient,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Dental Fillings,",0,0,YES,My visit was a pleasant one and all my dental problems were effectively addressed. Happy with the results.,2021-04-05 12:13:55,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-22T19:13:26+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Surgical Tooth Extraction,",0,0,YES,"I had a wisdom tooth removal done with Dr.shankdeep Saha ,Total treatment was painless, clinic was very neat n hygienic, I would like to say Thank to doctor n like to recommend the doctor to my friends n family....
Thank you doctor...",2021-04-05 10:40:16,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-22T19:13:09+0000,Dr. Shankhadeep Saha
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Metal Braces Fixing,",0,0,YES,"Doctor invested time to understand the problem and details of retainers, and asserted to resolve the issue. Highly appreciate the time and understanding ",2021-04-03 13:21:20,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-04T06:09:40+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,","Dental Fillings,",0,0,YES,"Nice treatment...
Instruments are well autoclaved
Doctor is friendly
Explains detail about the treatment
Clinic is neat and well maintained",2021-04-02 14:16:39,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-04T06:06:03+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,","Aesthetic Dentistry,",0,0,YES,It's an awesome experience with doctor. I am satisfied in treatment. Doctor is friendly approach and good explanation of about disease and treatment. ,2021-04-02 12:08:14,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-04T06:05:47+0000,Dr. Shankhadeep Saha
"Treatment satisfaction,Value for money,Wait time,Explanation of the health issue,Doctor friendliness,","Cosmetic/ Aesthetic Dentistry,",0,0,YES,Highly recommended based on the treatment and there mode of approach to patients and satisfaction   .,2021-04-02 11:32:39,False,True,Verified Patient,Thank you for your valuable feedback.,2021-04-04T06:09:25+0000,Dr. Shankhadeep Saha
