tags,context,found_helpful_data-review_yes_count,found_helpful_data-review_total_count,recommendation,review,reviewed_on,is_online_consult,recommends,patient_name,reply_text,replied_at,replier_name
"Treatment satisfaction,","Dental Fillings,",0,0,YES,Doctor handles patiently  good work  and nice treatment and explains well about our problem in simple terms,2024-07-08 17:23:44,False,True,Kumar,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Artificial Teeth,",0,0,YES,Doctor explain in detail and her follow up was very good friendly and polite with patients that's why I recommended my brother who is in Singapore and he came for the treatment and he also feel the same.,2024-05-11 12:20:38,False,True,Radhika ,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Conservative Dentistry,",0,0,YES,"Overall  good ...nothing negative to mention..nice experience 👍
Dr.priya was very friendly and informative...",2024-03-20 14:30:23,False,True,Mr.Vinodh Kumar,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Dental Fillings,RCT - Root Canal Treatment,Implant Retained Dentures,",0,0,YES,"** ***** ** ****** ** *** ****** doing her work with full confidence with very satisfactory way in very short time as I already mentioned she is expert,  fees is worth, if went with appointment means we can back home as soon as possible, I am giving 5 star to Dr Priya",2023-05-14 07:26:46,False,True,Rubina,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,Value for money,Wait time,","Rotten Tooth,",0,0,YES,Doctor is good and polite. She did the procedure with prior information and made me comfortable. I would prefer her to my family and friends. ,2023-11-09 15:29:12,False,True,Venkat,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","RCT - Root Canal Treatment,",0,0,YES,Very satisfied  and friendly speak and calm and kind behaviour very respectful all over good   I recommend friends and relatives circle dr bruna dental clinic refer,2024-03-01 04:32:09,False,True,Verified Patient,,,
"Treatment satisfaction,","Tooth Coloured Fillings,",0,0,YES,Good experience.  Handle patient kindly. Recommend for any kind of tooth related problem. Clinic also good.,2023-02-09 06:37:39,False,True,K.Nandhinie,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","RCT - Root Canal Treatment,",0,0,YES,She was very kind and friendly......Didn't take much time for treatment....handled so smoothly and kindly ..... satisfied with her treatment....Such a nice doctor,2021-09-09 19:45:57,False,True,Rahul,,,
"Doctor friendliness,Explanation of the health issue,Treatment satisfaction,","Wisdom Tooth Extraction,",0,0,YES,"Doctor made me to feel free to ask any queries. Way of approaching we liked the most. We can highly recommend her clinic.
",2022-07-02 11:47:17,False,True,Sheeba,,,
"Treatment satisfaction,","Dental Fillings,",0,0,YES,Doctor handles patiently  good work  and nice treatment and explains well about our problem in simple terms,2024-07-08 17:23:44,False,True,Kumar,,,
